pair_id,method,n_leaves,n_F1c_leaves,n_F2c_leaves,n_Amc_leaves,parsimony_score,parsimony_p,nn_concordance,nn_concordance_p,nn3_concordance,nn3_concordance_p,D_statistic,morans_I,morans_p,morans_z,morans_lambda_max,morans_max_perm,morans_I_norm,morans_n,morans_note,notes,n_clusters,morans_p_bh,parsimony_p_bh,nn_concordance_p_bh,nn3_concordance_p_bh
4q79F_4uv2D,Boltz2,100,2,2,96,,,,,,,,-0.0116,0.6543,-0.502,0.1698,0.1112,-0.0127,100,,,100,0.8181048387096774,,,
4q79F_4uv2D,ESM,100,21,5,74,,,,,,,,-0.003,0.038,2.267,0.1698,0.1411,0.0466,100,,,100,0.057333333333333326,,,
4q79F_4uv2D,MSAT,100,1,0,99,,,,,,,,-0.0597,0.6454,-0.499,0.1221,-0.0086,-0.0878,19,,no_F1F2_split,100,0.9630666666666667,,,
4q79F_4uv2D,CCMpred,100,0,0,100,,,,,,,,,,,,,,19,zero_variance,no_F1F2_split,100,,,,
4q79F_4uv2D,DDG,100,46,43,11,,,,,,,,0.028,0.001,11.983,0.1698,0.153,0.2334,100,,,100,0.0019111111111111113,,,
4q79F_4uv2D,S4PRED,100,23,0,77,,,,,,,,0.0019,0.011,3.79,0.1698,0.1237,0.0894,100,,no_F1F2_split,100,0.028666666666666667,,,
4qhhA_4qhfA,AF2,85,34,36,15,,,,,,,,0.0033,0.004,4.16,0.1551,0.1369,0.1022,85,,,85,0.0172,,,
4qhhA_4qhfA,AF3,85,38,0,47,,,,,,,,0.0457,0.001,14.866,0.1551,0.1507,0.3545,85,,no_F1F2_split,85,0.0061428571428571435,,,
4qhhA_4qhfA,Boltz2,85,11,20,54,,,,,,,,0.0299,0.001,10.931,0.1551,0.1222,0.3118,85,,,85,0.009375,,,
4qhhA_4qhfA,ESM,85,8,30,47,,,,,,,,0.0744,0.001,23.337,0.1551,0.1084,0.718,85,,,85,0.003739130434782609,,,
4qhhA_4qhfA,MSAT,85,0,1,84,,,,,,,,-0.1202,0.5315,-0.365,0.1086,-0.0578,-0.1699,10,,no_F1F2_split,85,0.9630666666666667,,,
4qhhA_4qhfA,CCMpred,85,0,0,85,,,,,,,,,,,,,,10,zero_variance,no_F1F2_split,85,,,,
4qhhA_4qhfA,DDG,85,26,24,35,,,,,,,,0.0108,0.001,6.048,0.1551,0.1301,0.16,85,,,85,0.0019111111111111113,,,
4qhhA_4qhfA,S4PRED,85,23,0,62,,,,,,,,0.0162,0.002,7.585,0.1551,0.1491,0.1745,85,,no_F1F2_split,85,0.0086,,,
4rmbB_4rmbA,AF2,2,0,0,2,,,,,,,,,,,,,,2,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,AF3,2,0,0,2,,,,,,,,,,,,,,2,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,Boltz2,2,0,0,2,,,,,,,,,,,,,,2,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,ESM,2,0,0,2,,,,,,,,,,,,,,2,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,MSAT,2,0,0,2,,,,,,,,,,,,,,0,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,CCMpred,2,0,0,2,,,,,,,,,,,,,,0,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,DDG,2,0,0,2,,,,,,,,,,,,,,2,n<3,no_F1F2_split,2,,,,
4rmbB_4rmbA,S4PRED,2,0,0,2,,,,,,,,,,,,,,2,n<3,no_F1F2_split,2,,,,
4rwqB_4rwnA,AF2,96,0,0,96,,,,,,,,-0.0053,0.1059,1.327,0.1667,0.1595,0.0308,96,,no_F1F2_split,96,0.23352307692307692,,,
4rwqB_4rwnA,AF3,96,0,3,93,,,,,,,,-0.0011,0.029,2.4,0.1667,0.1615,0.0549,96,,no_F1F2_split,96,0.08896551724137931,,,
4rwqB_4rwnA,Boltz2,96,0,1,95,,,,,,,,-0.0156,0.951,-1.297,0.1667,0.1568,-0.0302,96,,no_F1F2_split,96,0.9821917808219178,,,
4rwqB_4rwnA,ESM,96,13,0,83,,,,,,,,0.0074,0.005,4.433,0.1667,0.1512,0.1111,96,,no_F1F2_split,96,0.010487804878048781,,,
4rwqB_4rwnA,MSAT,96,0,0,96,,,,,,,,-0.1149,0.7073,-0.505,0.107,0.0554,-0.0958,11,,no_F1F2_split,96,0.9630666666666667,,,
4rwqB_4rwnA,CCMpred,96,0,0,96,,,,,,,,,,,,,,11,zero_variance,no_F1F2_split,96,,,,
4rwqB_4rwnA,DDG,96,40,34,22,,,,,,,,0.0234,0.001,8.902,0.1667,0.1533,0.2071,96,,,96,0.0019111111111111113,,,
4rwqB_4rwnA,S4PRED,96,0,0,96,,,,,,,,0.0029,0.004,3.525,0.1667,0.1473,0.0853,96,,no_F1F2_split,96,0.014333333333333335,,,
4tsyD_3zwgN,AF2,34,0,1,33,,,,,,,,-0.0216,0.1399,1.1,0.1104,0.0787,0.0795,34,,no_F1F2_split,34,0.2838,,,
4tsyD_3zwgN,AF3,34,0,3,31,,,,,,,,-0.0161,0.0619,1.773,0.1104,0.0827,0.1252,34,,no_F1F2_split,34,0.13308499999999998,,,
4tsyD_3zwgN,Boltz2,34,0,1,33,,,,,,,,-0.0238,0.1798,0.795,0.1104,0.0931,0.0528,34,,no_F1F2_split,34,0.385,,,
4tsyD_3zwgN,ESM,34,0,6,28,,,,,,,,0.0329,0.001,7.889,0.1104,0.0674,0.6474,34,,no_F1F2_split,34,0.003739130434782609,,,
4tsyD_3zwgN,MSAT,34,0,0,34,,,,,,,,,,,,,,1,n<3,no_F1F2_split,34,,,,
4tsyD_3zwgN,CCMpred,34,0,0,34,,,,,,,,,,,,,,1,n<3,no_F1F2_split,34,,,,
4tsyD_3zwgN,DDG,34,10,15,9,,,,,,,,0.0482,0.001,9.456,0.1104,0.1005,0.6002,34,,,34,0.0019111111111111113,,,
4tsyD_3zwgN,S4PRED,34,0,0,34,,,,,,,,0.0188,0.001,5.962,0.1104,0.0906,0.4059,34,,no_F1F2_split,34,0.005058823529411765,,,
4xwsD_4y0mJ,AF2,100,1,0,99,,,,,,,,-0.008,0.1568,0.892,0.1294,0.1015,0.019,100,,no_F1F2_split,100,0.2996622222222222,,,
4xwsD_4y0mJ,AF3,100,19,1,80,,,,,,,,-0.0109,0.5455,-0.342,0.1294,0.1211,-0.0061,100,,,100,0.6515694444444444,,,
4xwsD_4y0mJ,Boltz2,100,0,0,100,,,,,,,,-0.0114,0.6763,-0.548,0.1294,0.1031,-0.0112,100,,no_F1F2_split,100,0.8181048387096774,,,
4xwsD_4y0mJ,ESM,100,1,1,98,,,,,,,,-0.0115,0.6993,-0.62,0.1294,0.1013,-0.0121,100,,,100,0.7509604938271606,,,
4xwsD_4y0mJ,MSAT,100,1,0,99,,,,,,,,-0.0567,0.6913,-0.639,0.0531,-0.0407,-0.3433,20,,no_F1F2_split,100,0.9630666666666667,,,
4xwsD_4y0mJ,CCMpred,100,0,0,100,,,,,,,,-0.0618,0.9001,-1.12,0.0531,-0.0342,-0.4976,20,,no_F1F2_split,100,0.9322464285714286,,,
4xwsD_4y0mJ,DDG,100,30,41,29,,,,,,,,-0.0065,0.0679,1.692,0.1294,0.0985,0.0335,100,,,100,0.07999178082191781,,,
4xwsD_4y0mJ,S4PRED,100,0,0,100,,,,,,,,-0.0092,0.2677,0.356,0.1294,0.1099,0.0071,100,,no_F1F2_split,100,0.3336550724637681,,,
4ydqB_4twaA,AF2,100,0,0,100,,,,,,,,-0.0143,0.979,-1.272,0.183,0.1634,-0.024,100,,no_F1F2_split,100,0.979,,,
4ydqB_4twaA,AF3,100,0,0,100,,,,,,,,-0.0024,0.03,2.43,0.183,0.1388,0.0519,100,,no_F1F2_split,100,0.08896551724137931,,,
4ydqB_4twaA,Boltz2,100,0,0,100,,,,,,,,-0.0089,0.2438,0.398,0.183,0.1353,0.0079,100,,no_F1F2_split,100,0.47461538461538455,,,
4ydqB_4twaA,ESM,100,3,1,96,,,,,,,,0.0049,0.004,4.8,0.183,0.1236,0.1121,100,,,100,0.00905263157894737,,,
4ydqB_4twaA,MSAT,100,0,0,100,,,,,,,,-0.0701,0.8272,-0.786,0.0916,-0.0171,-0.1669,17,,no_F1F2_split,100,0.9764727272727274,,,
4ydqB_4twaA,CCMpred,100,0,0,100,,,,,,,,-0.0576,0.1738,0.726,0.0916,-0.0461,0.3015,17,,no_F1F2_split,100,0.4845636363636363,,,
4ydqB_4twaA,DDG,100,25,23,52,,,,,,,,-0.0067,0.1119,1.139,0.183,0.1468,0.0218,100,,,100,0.128312,,,
4ydqB_4twaA,S4PRED,100,0,0,100,,,,,,,,-0.0045,0.0629,1.79,0.183,0.0907,0.0551,100,,no_F1F2_split,100,0.10568076923076923,,,
4yhdG_7ahlE,AF2,15,0,0,15,,,,,,,,-0.0655,0.2977,0.386,0.0629,0.0171,0.067,15,,no_F1F2_split,15,0.449161403508772,,,
4yhdG_7ahlE,AF3,15,1,0,14,,,,,,,,-0.0691,0.3566,0.158,0.0629,0.0007,0.0318,15,,no_F1F2_split,15,0.46542686567164177,,,
4yhdG_7ahlE,Boltz2,15,1,1,13,,,,,,,,-0.0856,0.9081,-1.083,0.0629,-0.0062,-0.2166,15,,,15,0.9821917808219178,,,
4yhdG_7ahlE,ESM,15,1,3,11,,,,,,,,-0.0139,0.003,3.575,0.0629,0.0243,0.6011,15,,,15,0.007588235294117647,,,
4yhdG_7ahlE,MSAT,15,0,0,15,,,,,,,,,,,,,,2,n<3,no_F1F2_split,15,,,,
4yhdG_7ahlE,CCMpred,15,0,0,15,,,,,,,,,,,,,,2,n<3,no_F1F2_split,15,,,,
4yhdG_7ahlE,DDG,15,5,3,7,,,,,,,,-0.0595,0.1998,0.714,0.0629,0.0369,0.1103,15,,,15,0.21968101265822787,,,
4yhdG_7ahlE,S4PRED,15,0,0,15,,,,,,,,-0.0852,0.8332,-0.882,0.0629,0.0179,-0.1544,15,,no_F1F2_split,15,0.8633156626506026,,,
4zrbH_4zrbC,AF2,100,0,0,100,,,,,,,,0.0068,0.002,7.151,0.1275,0.0927,0.1643,100,,no_F1F2_split,100,0.010750000000000001,,,
4zrbH_4zrbC,AF3,100,1,0,99,,,,,,,,-0.0016,0.007,3.888,0.1275,0.085,0.089,100,,no_F1F2_split,100,0.028666666666666667,,,
4zrbH_4zrbC,Boltz2,100,0,0,100,,,,,,,,,,,,,,100,zero_variance,no_F1F2_split,100,,,,
4zrbH_4zrbC,ESM,100,0,0,100,,,,,,,,0.0055,0.001,6.866,0.1275,0.1033,0.1373,100,,no_F1F2_split,100,0.003739130434782609,,,
4zrbH_4zrbC,MSAT,100,0,0,100,,,,,,,,-0.0589,0.8951,-1.006,0.0717,0.0437,-0.0949,21,,no_F1F2_split,100,0.9764727272727274,,,
4zrbH_4zrbC,CCMpred,100,0,0,100,,,,,,,,,,,,,,21,zero_variance,no_F1F2_split,100,,,,
4zrbH_4zrbC,DDG,100,11,20,69,,,,,,,,0.0006,0.001,5.503,0.1275,0.0974,0.0997,100,,,100,0.0019111111111111113,,,
4zrbH_4zrbC,S4PRED,100,0,19,81,,,,,,,,0.0179,0.001,13.569,0.1275,0.1186,0.2172,100,,no_F1F2_split,100,0.005058823529411765,,,
5bmyA_5b3zA,AF2,100,0,0,100,,,,,,,,0.0002,0.009,3.666,0.156,0.1067,0.0882,100,,no_F1F2_split,100,0.033652173913043475,,,
5bmyA_5b3zA,AF3,100,0,1,99,,,,,,,,-0.0072,0.1279,1.026,0.156,0.1242,0.0213,100,,no_F1F2_split,100,0.2091584905660377,,,
5bmyA_5b3zA,Boltz2,100,1,0,99,,,,,,,,-0.0115,0.6444,-0.465,0.156,0.0925,-0.0133,100,,no_F1F2_split,100,0.8181048387096774,,,
5bmyA_5b3zA,ESM,100,1,0,99,,,,,,,,-0.0044,0.037,2.1,0.156,0.1021,0.0511,100,,no_F1F2_split,100,0.05682142857142857,,,
5bmyA_5b3zA,MSAT,100,0,0,100,,,,,,,,-0.088,0.955,-1.367,0.103,0.0013,-0.313,16,,no_F1F2_split,100,1.0,,,
5bmyA_5b3zA,CCMpred,100,0,0,100,,,,,,,,,,,,,,16,zero_variance,no_F1F2_split,100,,,,
5bmyA_5b3zA,DDG,100,32,33,35,,,,,,,,0.0006,0.012,3.52,0.156,0.1274,0.0778,100,,,100,0.017491525423728813,,,
5bmyA_5b3zA,S4PRED,100,0,0,100,,,,,,,,-0.0025,0.021,2.919,0.156,0.1385,0.0512,100,,no_F1F2_split,100,0.04752631578947369,,,
5c1vB_5c1vA,AF2,100,0,0,100,,,,,,,,-0.0094,0.3217,0.204,0.1326,0.1016,0.0063,100,,no_F1F2_split,100,0.4563639344262295,,,
5c1vB_5c1vA,AF3,100,0,0,100,,,,,,,,-0.0065,0.0969,1.301,0.1326,0.1101,0.0303,100,,no_F1F2_split,100,0.18077916666666669,,,
5c1vB_5c1vA,Boltz2,100,0,0,100,,,,,,,,,,,,,,100,zero_variance,no_F1F2_split,100,,,,
5c1vB_5c1vA,ESM,100,18,0,82,,,,,,,,0.0068,0.002,5.591,0.1326,0.123,0.1268,100,,no_F1F2_split,100,0.005733333333333334,,,
5c1vB_5c1vA,MSAT,100,0,0,100,,,,,,,,-0.0437,0.1319,1.07,0.1005,0.0754,0.1127,18,,no_F1F2_split,100,0.9630666666666667,,,
5c1vB_5c1vA,CCMpred,100,0,0,100,,,,,,,,-0.0574,0.3836,0.093,0.1005,0.041,0.0142,18,,no_F1F2_split,100,0.674021052631579,,,
5c1vB_5c1vA,DDG,100,39,29,32,,,,,,,,0.0061,0.001,5.965,0.1326,0.1109,0.1337,100,,,100,0.0019111111111111113,,,
5c1vB_5c1vA,S4PRED,100,0,0,100,,,,,,,,0.0003,0.006,3.705,0.1326,0.1106,0.0865,100,,no_F1F2_split,100,0.017793103448275862,,,
5et5A_3ifaA,AF2,100,1,0,99,,,,,,,,-0.0124,0.8751,-0.925,0.1372,0.1023,-0.0203,100,,no_F1F2_split,100,0.9291185185185186,,,
5et5A_3ifaA,AF3,100,9,0,91,,,,,,,,-0.0115,0.7073,-0.601,0.1372,0.102,-0.0124,100,,no_F1F2_split,100,0.7603475000000001,,,
5et5A_3ifaA,Boltz2,100,2,2,96,,,,,,,,-0.0129,0.956,-1.155,0.1372,0.0932,-0.027,100,,,100,0.9821917808219178,,,
5et5A_3ifaA,ESM,100,0,0,100,,,,,,,,-0.0071,0.0949,1.232,0.1372,0.1206,0.0228,100,,no_F1F2_split,100,0.127521875,,,
5et5A_3ifaA,MSAT,100,0,0,100,,,,,,,,-0.0562,0.6294,-0.41,0.034,0.0148,-0.0532,20,,no_F1F2_split,100,0.9630666666666667,,,
5et5A_3ifaA,CCMpred,100,0,0,100,,,,,,,,-0.061,0.8651,-1.069,0.034,-0.0151,-0.2234,20,,no_F1F2_split,100,0.9322464285714286,,,
5et5A_3ifaA,DDG,100,36,37,27,,,,,,,,-0.0057,0.049,1.825,0.1372,0.1114,0.036,100,,,100,0.061970588235294125,,,
5et5A_3ifaA,S4PRED,100,0,0,100,,,,,,,,-0.0061,0.0589,1.734,0.1372,0.1341,0.0276,100,,no_F1F2_split,100,0.10337551020408164,,,
5f5rB_5f3kA,AF2,100,6,7,87,,,,,,,,-0.0098,0.3487,0.156,0.1158,0.1062,0.0025,100,,,100,0.4760031746031746,,,
5f5rB_5f3kA,AF3,100,14,13,73,,,,,,,,-0.0121,0.8112,-0.853,0.1158,0.1056,-0.0172,100,,,100,0.8305142857142856,,,
5f5rB_5f3kA,Boltz2,100,19,2,79,,,,,,,,-0.0104,0.4665,-0.149,0.1158,0.0988,-0.0032,100,,,100,0.6800480769230769,,,
5f5rB_5f3kA,ESM,100,20,13,67,,,,,,,,-0.0024,0.016,3.127,0.1158,0.1029,0.0682,100,,,100,0.026980392156862747,,,
5f5rB_5f3kA,MSAT,100,0,0,100,,,,,,,,-0.051,0.2987,0.389,0.0567,0.0285,0.0536,19,,no_F1F2_split,100,0.9630666666666667,,,
5f5rB_5f3kA,CCMpred,100,0,0,100,,,,,,,,,,,,,,0,n<3,no_F1F2_split,100,,,,
5f5rB_5f3kA,DDG,100,31,33,36,,,,,,,,-0.0021,0.012,3.323,0.1158,0.0973,0.0749,100,,,100,0.017491525423728813,,,
5f5rB_5f3kA,S4PRED,100,15,0,85,,,,,,,,-0.005,0.045,1.965,0.1158,0.0879,0.0525,100,,no_F1F2_split,100,0.08234042553191488,,,
5hk5H_4jphB,AF2,93,2,1,90,,,,,,,,0.0044,0.004,4.262,0.1317,0.0999,0.1375,93,,,93,0.0172,,,
5hk5H_4jphB,AF3,93,2,2,89,,,,,,,,0.0051,0.003,4.639,0.1317,0.0926,0.1543,93,,,93,0.015176470588235295,,,
5hk5H_4jphB,Boltz2,93,4,3,86,,,,,,,,-0.0094,0.2667,0.46,0.1317,0.0958,0.0134,93,,,93,0.5000625,,,
5hk5H_4jphB,ESM,93,24,17,52,,,,,,,,0.0185,0.001,8.18,0.1317,0.0905,0.2897,93,,,93,0.003739130434782609,,,
5hk5H_4jphB,MSAT,93,0,0,93,,,,,,,,-0.091,0.4765,0.002,-0.0,-0.075,-0.0047,12,,no_F1F2_split,93,0.9630666666666667,,,
5hk5H_4jphB,CCMpred,93,0,0,93,,,,,,,,,,,,,,0,n<3,no_F1F2_split,93,,,,
5hk5H_4jphB,DDG,93,27,30,36,,,,,,,,0.0133,0.001,7.126,0.1317,0.1033,0.2121,93,,,93,0.0019111111111111113,,,
5hk5H_4jphB,S4PRED,93,0,0,93,,,,,,,,0.0058,0.002,4.794,0.1317,0.1104,0.1372,93,,no_F1F2_split,93,0.0086,,,
5i2sA_5i2mA,AF2,6,0,0,6,,,,,,,,-0.2327,0.7682,-0.781,-0.0,-0.1249,-0.436,6,,no_F1F2_split,6,0.83119,,,
5i2sA_5i2mA,AF3,6,1,2,3,,,,,,,,-0.2319,0.7952,-0.761,-0.0,-0.093,-0.298,6,,,6,0.8239421686746988,,,
5i2sA_5i2mA,Boltz2,6,0,0,6,,,,,,,,-0.2434,0.9321,-1.264,-0.0,-0.1134,-0.5012,6,,no_F1F2_split,6,0.9821917808219178,,,
5i2sA_5i2mA,ESM,6,1,0,5,,,,,,,,-0.2604,0.996,-2.09,-0.0,-0.1401,-1.008,6,,no_F1F2_split,6,0.9960000000000001,,,
5i2sA_5i2mA,MSAT,6,0,0,6,,,,,,,,,,,,,,1,n<3,no_F1F2_split,6,,,,
5i2sA_5i2mA,CCMpred,6,0,0,6,,,,,,,,,,,,,,0,n<3,no_F1F2_split,6,,,,
5i2sA_5i2mA,DDG,6,3,3,0,,,,,,,,-0.0969,0.044,2.371,-0.0,-0.0909,0.9445,6,,,6,0.05733333333333333,,,
5i2sA_5i2mA,S4PRED,6,0,0,6,,,,,,,,-0.1737,0.1988,0.666,-0.0,-0.096,0.2525,6,,no_F1F2_split,6,0.27575483870967743,,,
5jytA_2qkeE,AF2,100,39,40,21,,,,,,,,-0.0036,0.017,2.972,0.1025,0.0844,0.0686,100,,,100,0.05221428571428572,,,
5jytA_2qkeE,AF3,100,42,38,20,,,,,,,,-0.0057,0.038,2.109,0.1025,0.0901,0.0439,100,,,100,0.1011764705882353,,,
5jytA_2qkeE,Boltz2,100,44,41,15,,,,,,,,-0.0021,0.009,3.828,0.1025,0.0884,0.081,100,,,100,0.039473684210526314,,,
5jytA_2qkeE,ESM,100,3,13,84,,,,,,,,-0.0015,0.006,4.559,0.1025,0.0848,0.0909,100,,,100,0.012285714285714285,,,
5jytA_2qkeE,MSAT,100,0,0,100,,,,,,,,,,,,,,0,n<3,no_F1F2_split,100,,,,
5jytA_2qkeE,CCMpred,100,0,0,100,,,,,,,,,,,,,,0,n<3,no_F1F2_split,100,,,,
5jytA_2qkeE,DDG,100,36,41,23,,,,,,,,0.0023,0.001,6.161,0.1025,0.0823,0.1345,100,,,100,0.0019111111111111113,,,
5jytA_2qkeE,S4PRED,100,17,17,66,,,,,,,,-0.0053,0.028,2.457,0.1025,0.0803,0.0531,100,,,100,0.05733333333333333,,,
5jztG_5jzhA,AF2,17,0,6,11,,,,,,,,-0.0644,0.4855,-0.05,0.1557,0.1389,-0.0095,17,,no_F1F2_split,17,0.614014705882353,,,
5jztG_5jzhA,AF3,17,2,6,9,,,,,,,,-0.0496,0.2987,0.399,0.1557,0.1427,0.0627,17,,,17,0.41432580645161293,,,
5jztG_5jzhA,Boltz2,17,0,2,15,,,,,,,,-0.0533,0.2797,0.385,0.1557,0.1435,0.0445,17,,no_F1F2_split,17,0.5048214285714285,,,
5jztG_5jzhA,ESM,17,5,5,7,,,,,,,,-0.0228,0.0949,1.4,0.1557,0.1151,0.2236,17,,,17,0.127521875,,,
5jztG_5jzhA,MSAT,17,0,0,17,,,,,,,,,,,,,,1,n<3,no_F1F2_split,17,,,,
5jztG_5jzhA,CCMpred,17,0,0,17,,,,,,,,,,,,,,0,n<3,no_F1F2_split,17,,,,
5jztG_5jzhA,DDG,17,8,7,2,,,,,,,,0.0084,0.022,2.5,0.1557,0.1047,0.4241,17,,,17,0.03101639344262295,,,
5jztG_5jzhA,S4PRED,17,0,0,17,,,,,,,,0.003,0.012,2.71,0.1557,0.1343,0.3328,17,,no_F1F2_split,17,0.03035294117647059,,,
5l35G_5l35D,AF2,13,0,0,13,,,,,,,,-0.0701,0.2128,0.56,0.093,0.0539,0.0966,13,,no_F1F2_split,13,0.37348571428571425,,,
5l35G_5l35D,AF3,13,0,0,13,,,,,,,,-0.084,0.3976,-0.013,0.093,0.0484,-0.0052,13,,no_F1F2_split,13,0.4955594202898551,,,
5l35G_5l35D,Boltz2,13,0,0,13,,,,,,,,,,,,,,13,zero_variance,no_F1F2_split,13,,,,
5l35G_5l35D,ESM,13,1,1,11,,,,,,,,-0.0933,0.6813,-0.52,0.093,0.0053,-0.1128,13,,,13,0.7416683544303797,,,
5l35G_5l35D,MSAT,13,0,0,13,,,,,,,,,,,,,,1,n<3,no_F1F2_split,13,,,,
5l35G_5l35D,CCMpred,13,0,0,13,,,,,,,,,,,,,,0,n<3,no_F1F2_split,13,,,,
5l35G_5l35D,DDG,13,2,3,8,,,,,,,,-0.085,0.4216,-0.047,0.093,0.0221,-0.0155,13,,,13,0.4368385542168674,,,
5l35G_5l35D,S4PRED,13,0,0,13,,,,,,,,-0.0489,0.0669,1.665,0.093,0.0649,0.2327,13,,no_F1F2_split,13,0.10855471698113207,,,
5lj3M_3tp2A,AF2,100,2,1,97,,,,,,,,0.0363,0.001,10.086,0.2807,0.2487,0.1791,100,,,100,0.00781818181818182,,,
5lj3M_3tp2A,AF3,100,3,3,94,,,,,,,,-0.0006,0.044,1.959,0.2807,0.2376,0.0385,100,,,100,0.1051111111111111,,,
5lj3M_3tp2A,Boltz2,100,0,0,100,,,,,,,,,,,,,,0,n<3,no_F1F2_split,100,,,,
5lj3M_3tp2A,ESM,100,8,15,77,,,,,,,,0.0912,0.001,19.843,0.2807,0.245,0.3972,100,,,100,0.003739130434782609,,,
5lj3M_3tp2A,MSAT,100,0,0,100,,,,,,,,-0.2184,0.7732,-0.855,-0.0,-0.1418,-0.3167,6,,no_F1F2_split,100,0.9764727272727274,,,
5lj3M_3tp2A,CCMpred,100,0,0,100,,,,,,,,,,,,,,0,n<3,no_F1F2_split,100,,,,
5lj3M_3tp2A,DDG,100,47,42,11,,,,,,,,0.1796,0.001,39.513,0.2807,0.2754,0.6644,100,,,100,0.0019111111111111113,,,
5lj3M_3tp2A,S4PRED,100,0,7,93,,,,,,,,0.0123,0.005,4.639,0.2807,0.2192,0.0978,100,,no_F1F2_split,100,0.016538461538461537,,,
5ly6B_5aoeB,AF2,57,5,11,41,,,,,,,,0.0278,0.001,7.536,0.1898,0.1468,0.2769,57,,,57,0.00781818181818182,,,
5ly6B_5aoeB,AF3,57,15,20,22,,,,,,,,-0.0036,0.032,2.492,0.1898,0.1633,0.0786,57,,,57,0.09173333333333335,,,
5ly6B_5aoeB,Boltz2,57,3,4,50,,,,,,,,-0.0054,0.0509,2.037,0.1898,0.1539,0.0726,57,,,57,0.1527,,,
5ly6B_5aoeB,ESM,57,11,4,42,,,,,,,,0.0339,0.001,8.091,0.1898,0.1279,0.3554,57,,,57,0.003739130434782609,,,
5ly6B_5aoeB,MSAT,57,0,0,57,,,,,,,,-0.3716,0.6384,-0.578,-0.0,-0.2208,-0.3397,4,,no_F1F2_split,57,0.9630666666666667,,,
5ly6B_5aoeB,CCMpred,57,0,0,57,,,,,,,,,,,,,,0,n<3,no_F1F2_split,57,,,,
5ly6B_5aoeB,DDG,57,28,28,1,,,,,,,,0.1194,0.001,21.914,0.1898,0.1795,0.6952,57,,,57,0.0019111111111111113,,,
5ly6B_5aoeB,S4PRED,57,0,2,55,,,,,,,,-0.0,0.019,2.8,0.1898,0.1586,0.1009,57,,no_F1F2_split,57,0.04416216216216216,,,
5tpnA_1g2cF,AF2,4,1,1,2,,,,,,,,-0.219,0.0739,1.542,-0.0,-0.2552,1.4621,4,,,4,0.17653888888888888,,,
5tpnA_1g2cF,AF3,4,1,1,2,,,,,,,,-0.3349,0.4186,-0.015,-0.0,-0.227,-0.0146,4,,,4,0.5070366197183098,,,
5tpnA_1g2cF,Boltz2,4,2,2,0,,,,,,,,-0.4211,0.9261,-0.971,-0.0,-0.2075,-0.697,4,,,4,0.9821917808219178,,,
5tpnA_1g2cF,ESM,4,2,2,0,,,,,,,,-0.3583,0.4925,-0.287,-0.0,-0.2089,-0.2006,4,,,4,0.5647333333333333,,,
5tpnA_1g2cF,MSAT,4,0,0,4,,,,,,,,,,,,,,0,n<3,no_F1F2_split,4,,,,
5tpnA_1g2cF,CCMpred,4,0,0,4,,,,,,,,,,,,,,0,n<3,no_F1F2_split,4,,,,
5tpnA_1g2cF,DDG,4,2,2,0,,,,,,,,-0.2326,0.2328,1.232,-0.0,-0.2288,0.9635,4,,,4,0.24717037037037037,,,
5tpnA_1g2cF,S4PRED,4,2,2,0,,,,,,,,-0.2024,0.0739,1.67,-0.0,-0.2024,1.0,4,,,4,0.11555272727272727,,,
5wrgC_1wyyB,AF2,35,8,6,21,,,,,,,,-0.0113,0.1688,0.865,0.2877,0.2102,0.0757,35,,,35,0.3155826086956522,,,
5wrgC_1wyyB,AF3,35,10,8,17,,,,,,,,0.0496,0.004,3.822,0.2877,0.2345,0.2994,35,,,35,0.01810526315789474,,,
5wrgC_1wyyB,Boltz2,35,4,4,27,,,,,,,,-0.0012,0.0839,1.433,0.2877,0.2422,0.1038,35,,,35,0.22473214285714288,,,
5wrgC_1wyyB,ESM,35,12,7,16,,,,,,,,-0.0204,0.2368,0.448,0.2877,0.2333,0.0344,35,,,35,0.2951420289855073,,,
5wrgC_1wyyB,MSAT,35,0,0,35,,,,,,,,,,,,,,2,n<3,no_F1F2_split,35,,,,
5wrgC_1wyyB,CCMpred,35,0,0,35,,,,,,,,,,,,,,0,n<3,no_F1F2_split,35,,,,
5wrgC_1wyyB,DDG,35,14,17,4,,,,,,,,0.1337,0.001,7.194,0.2877,0.1994,0.7128,35,,,35,0.0019111111111111113,,,
5wrgC_1wyyB,S4PRED,35,15,16,4,,,,,,,,0.1544,0.001,8.532,0.2877,0.208,0.7742,35,,,35,0.005058823529411765,,,
6c6sD_2ougC,AF2,100,8,16,76,,,,,,,,-0.0121,0.9081,-1.011,0.1108,0.0932,-0.0198,100,,,100,0.9523975609756097,,,
6c6sD_2ougC,AF3,100,9,22,69,,,,,,,,-0.0119,0.8651,-0.891,0.1108,0.0892,-0.0179,100,,,100,0.8651,,,
6c6sD_2ougC,Boltz2,100,0,0,100,,,,,,,,,,,,,,0,n<3,no_F1F2_split,100,,,,
