pair_id,cluster,n_seqs,mean_pid_to_query,median_pid_to_query
5f5rB_5f3kA,ShallowMsa_006,1659,0.43649310997363805,0.4416243654822335
5f5rB_5f3kA,ShallowMsa_007,1600,0.430674674423212,0.4365482233502538
5f5rB_5f3kA,ShallowMsa_008,1253,0.41885604018171796,0.4158878504672897
5f5rB_5f3kA,ShallowMsa_009,1158,0.3955097210303831,0.40852642738149325
5f5rB_5f3kA,ShallowMsa_010,1138,0.35399384950614027,0.3373493975903614
5f5rB_5f3kA,ShallowMsa_011,1088,0.4198114225881488,0.43414634146341463
5f5rB_5f3kA,ShallowMsa_012,995,0.7135339141266779,0.755656108597285
5f5rB_5f3kA,ShallowMsa_013,985,0.42307172625435674,0.4368932038834951
5f5rB_5f3kA,ShallowMsa_014,919,0.4565086376879666,0.46875
5f5rB_5f3kA,ShallowMsa_015,783,0.41482373841199444,0.4189189189189189
5f5rB_5f3kA,ShallowMsa_016,715,0.3505860696739718,0.3539325842696629
5f5rB_5f3kA,ShallowMsa_017,521,0.46467132026745467,0.47029702970297027
5f5rB_5f3kA,ShallowMsa_018,499,0.414510029959372,0.4263959390862944
5hk5H_4jphB,ShallowMsa_000,326,0.3466561860361279,0.2949768810424548
5hk5H_4jphB,ShallowMsa_001,230,0.2820282683078107,0.2823529411764706
5hk5H_4jphB,ShallowMsa_002,229,0.39652982673821463,0.40186915887850466
5hk5H_4jphB,ShallowMsa_003,226,0.43166496685737704,0.44494949494949493
5hk5H_4jphB,ShallowMsa_004,211,0.3222022671638962,0.3225806451612903
5hk5H_4jphB,ShallowMsa_005,209,0.27550999942278065,0.275
5hk5H_4jphB,ShallowMsa_006,209,0.2945831286106264,0.29069767441860467
5hk5H_4jphB,ShallowMsa_007,207,0.2769617468294527,0.2777777777777778
5hk5H_4jphB,ShallowMsa_008,203,0.3461896668489489,0.358695652173913
5hk5H_4jphB,ShallowMsa_009,202,0.3149356394375865,0.3170731707317073
5hk5H_4jphB,ShallowMsa_010,202,0.3022169361080458,0.2964997964997965
5hk5H_4jphB,ShallowMsa_011,202,0.28116118949312946,0.28505897771952815
5i2sA_5i2mA,ShallowMsa_000,140,0.4696273046423108,0.39925310792497665
5jytA_2qkeE,ShallowMsa_000,3400,0.429250992628226,0.43130671506352086
5jytA_2qkeE,ShallowMsa_001,879,0.4002316614149004,0.40217391304347827
5jytA_2qkeE,ShallowMsa_002,818,0.4142443949632705,0.41304347826086957
5jytA_2qkeE,ShallowMsa_003,743,0.49315325021391554,0.5
5jytA_2qkeE,ShallowMsa_004,623,0.32803513252164257,0.323943661971831
5jytA_2qkeE,ShallowMsa_005,603,0.6947107173885432,0.7894736842105263
5jytA_2qkeE,ShallowMsa_006,596,0.4232856527594456,0.4235294117647059
5jytA_2qkeE,ShallowMsa_007,585,0.44767160898056696,0.4470588235294118
5jytA_2qkeE,ShallowMsa_008,553,0.42400973516519763,0.42391304347826086
5jytA_2qkeE,ShallowMsa_009,512,0.3309104608636819,0.3262013729977117
5jytA_2qkeE,ShallowMsa_010,505,0.466971115408175,0.4777777777777778
5jytA_2qkeE,ShallowMsa_011,501,0.4113698311847224,0.4158415841584158
5jytA_2qkeE,ShallowMsa_012,496,0.42801670759378224,0.42696629213483145
5jytA_2qkeE,ShallowMsa_013,475,0.3749775716718905,0.3764705882352941
5jytA_2qkeE,ShallowMsa_014,467,0.3983144519878413,0.3977272727272727
5jytA_2qkeE,ShallowMsa_015,460,0.37075781151851733,0.3677315753887762
5jytA_2qkeE,ShallowMsa_016,423,0.3911970771378212,0.3894736842105263
5jytA_2qkeE,ShallowMsa_017,404,0.39782711193584464,0.3979591836734694
5jytA_2qkeE,ShallowMsa_018,391,0.4306814169326921,0.43157894736842106
5jytA_2qkeE,ShallowMsa_019,330,0.454986318273238,0.4598850574712644
5jytA_2qkeE,ShallowMsa_020,308,0.4485309416144895,0.4535483097578518
5jytA_2qkeE,ShallowMsa_021,306,0.3735100903043359,0.3707865168539326
5jztG_5jzhA,ShallowMsa_000,363,0.4913781120539664,0.4613526570048309
5l35G_5l35D,ShallowMsa_000,172,0.47110253515588785,0.38829736666983555
5lj3M_3tp2A,ShallowMsa_000,738,0.36850927881752626,0.3509193657219973
5lj3M_3tp2A,ShallowMsa_001,629,0.3874031309498776,0.37745098039215685
5lj3M_3tp2A,ShallowMsa_002,432,0.3166159843705778,0.31645569620253167
5lj3M_3tp2A,ShallowMsa_003,420,0.4056307259493614,0.4105737496826606
5lj3M_3tp2A,ShallowMsa_004,415,0.39764659724103246,0.3944954128440367
5lj3M_3tp2A,ShallowMsa_005,396,0.43120159785705725,0.42857142857142855
5ly6B_5aoeB,ShallowMsa_000,587,0.34978985942496926,0.30434782608695654
5ly6B_5aoeB,ShallowMsa_001,204,0.4341313946718946,0.4342105263157895
5ly6B_5aoeB,ShallowMsa_002,201,0.32951149077707054,0.30319148936170215
5ly6B_5aoeB,ShallowMsa_003,199,0.2680704330242381,0.2662192393736018
5wrgC_1wyyB,ShallowMsa_000,401,0.357895307355041,0.35053763440860214
5wrgC_1wyyB,ShallowMsa_001,209,0.4253036300216642,0.35714285714285715
6c6sD_2ougC,ShallowMsa_000,1333,0.332246799515261,0.3248407643312102
6c6sD_2ougC,ShallowMsa_001,925,0.3064470669220052,0.29850746268656714
6c6sD_2ougC,ShallowMsa_002,912,0.40906314842810043,0.36023255813953486
6c6sD_2ougC,ShallowMsa_003,895,0.29534983113420815,0.29285714285714287
6c6sD_2ougC,ShallowMsa_004,812,0.29859316748201536,0.2971014492753623
6c6sD_2ougC,ShallowMsa_005,715,0.2778584596188158,0.2765957446808511
6c6sD_2ougC,ShallowMsa_006,639,0.2896605385394946,0.288
6c6sD_2ougC,ShallowMsa_007,617,0.30068315761855463,0.29927007299270075
6c6sD_2ougC,ShallowMsa_008,477,0.3748040820681904,0.3717948717948718
6c6sD_2ougC,ShallowMsa_009,466,0.28526451187448015,0.27139568947478554
6c6sD_2ougC,ShallowMsa_010,443,0.26349500729312825,0.2625
6c6sD_2ougC,ShallowMsa_011,440,0.2880760746829539,0.273705051369863
6c6sD_2ougC,ShallowMsa_012,426,0.3392093479980118,0.33675
6c6sD_2ougC,ShallowMsa_013,405,0.33898354006975057,0.3382352941176471
6c6sD_2ougC,ShallowMsa_014,405,0.43978647627013895,0.4148936170212766
6c6sD_2ougC,ShallowMsa_015,394,0.30799088427983284,0.304661630794702
6c6sD_2ougC,ShallowMsa_016,373,0.334981849459928,0.3157894736842105
6c6sD_2ougC,ShallowMsa_017,308,0.34841643718687304,0.34694444444444444
6c6sD_2ougC,ShallowMsa_018,277,0.32093209588032073,0.3157894736842105
