pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean,cluster_norm,mean_pid_to_query,TMdiff_residual,pref_corrected,regression_beta,regression_alpha
4pyjA_4pyiA,ShallowMsa_017,DDG,-52.4423,-56.9417,-52.4423,-56.9417,4.4994,4.4994,10,9,1,0.9,F1,0.8835,Amb,3.6159,,,ddg_kcal_per_mol(delta=1.0),4.4994,3.3139,52.4423,56.9417,ShallowMsa_017,0.3993089470659722,0.5426282686480557,Amb,5.880076661491109,-2.0070954890152675
4pyjA_4pyiA,ShallowMsa_018,DDG,-56.6033,-60.9281,-56.6033,-60.9281,4.3248,4.3248,10,8,2,0.8,F1,0.7089,Amb,3.6159,,,ddg_kcal_per_mol(delta=1.0),4.3248,3.697,56.6033,60.9281,ShallowMsa_018,0.3740991022991654,0.5162640885011701,Amb,5.880076661491109,-2.0070954890152675
4pyjA_4pyiA,ShallowMsa_000,Boltz2,0.8713,0.9021,0.8713,0.9021,-0.0308,-0.0308,1,0,1,0.0,Amb,0.0124,Amb,-0.0432,,,,,,,,ShallowMsa_000,0.5347826272048452,0.0029375374318578087,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_001,Boltz2,0.8647,0.9072,0.8647,0.9072,-0.0425,-0.0425,1,0,1,0.0,Amb,0.0007,Amb,-0.0432,,,,,,,,ShallowMsa_001,0.3685225265433626,2.807111793159218e-07,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_002,Boltz2,0.6102,0.662,0.6102,0.662,-0.0518,-0.0518,1,0,1,0.0,F2,-0.0086,Amb,-0.0432,,,,,,,,ShallowMsa_002,0.315180133522157,-0.00648830696505933,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_003,Boltz2,0.6449,0.6824,0.6449,0.6824,-0.0374,-0.0374,1,0,1,0.0,Amb,0.0058,Amb,-0.0432,,,,,,,,ShallowMsa_003,0.318310052774723,0.007746730552744871,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_004,Boltz2,0.7369,0.774,0.7369,0.774,-0.0371,-0.0371,1,0,1,0.0,Amb,0.0061,Amb,-0.0432,,,,,,,,ShallowMsa_004,0.3262350028037177,0.007629045838677933,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_005,Boltz2,0.8413,0.887,0.8413,0.887,-0.0457,-0.0457,1,0,1,0.0,Amb,-0.0025,Amb,-0.0432,,,,,,,,ShallowMsa_005,0.3206375626644427,-0.0006759409214245212,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_008,Boltz2,0.7108,0.7541,0.7108,0.7541,-0.0432,-0.0432,1,0,1,0.0,Amb,0.0,Amb,-0.0432,,,,,,,,ShallowMsa_008,0.3780387747151207,-0.0012012734162370614,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_010,Boltz2,0.6302,0.6666,0.6302,0.6666,-0.0365,-0.0365,1,0,1,0.0,Amb,0.0067,Amb,-0.0432,,,,,,,,ShallowMsa_010,0.3092117214161964,0.00912625836277127,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_011,Boltz2,0.6946,0.7568,0.6946,0.7568,-0.0622,-0.0622,1,0,1,0.0,F2,-0.019,Amb,-0.0432,,,,,,,,ShallowMsa_011,0.3113306023071224,-0.016685417314151654,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_012,Boltz2,0.6956,0.7311,0.6956,0.7311,-0.0354,-0.0354,1,0,1,0.0,Amb,0.0078,Amb,-0.0432,,,,,,,,ShallowMsa_012,0.3144968948997089,0.009947703145744226,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_014,Boltz2,0.7032,0.7471,0.7032,0.7471,-0.0439,-0.0439,1,0,1,0.0,Amb,-0.0007,Amb,-0.0432,,,,,,,,ShallowMsa_014,0.3015459647883106,0.002130282281346238,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_015,Boltz2,0.7945,0.8413,0.7945,0.8413,-0.0469,-0.0469,1,0,1,0.0,Amb,-0.0037,Amb,-0.0432,,,,,,,,ShallowMsa_015,0.3460822586019154,-0.003217004336118592,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_016,Boltz2,0.8095,0.8618,0.8095,0.8618,-0.0523,-0.0523,1,0,1,0.0,F2,-0.0091,Amb,-0.0432,,,,,,,,ShallowMsa_016,0.348301016861928,-0.008733944052587012,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_017,Boltz2,0.8232,0.8685,0.8232,0.8685,-0.0453,-0.0453,1,0,1,0.0,Amb,-0.0021,Amb,-0.0432,,,,,,,,ShallowMsa_017,0.3993089470659722,-0.0044223184479426966,Amb,0.052705028112325504,-0.018723270832672462
4pyjA_4pyiA,ShallowMsa_018,Boltz2,0.8238,0.8641,0.8238,0.8641,-0.0403,-0.0403,1,0,1,0.0,Amb,0.0029,Amb,-0.0432,,,,,,,,ShallowMsa_018,0.3740991022991654,0.0019063671291992164,Amb,0.052705028112325504,-0.018723270832672462
4q79F_4uv2D,DeepMsa,AF2,0.8965,0.8359,0.8949,0.7344,0.0606,0.1605,2,2,0,1.0,F1,0.0606,F1,0.1751,,,,,,,,DeepMsa,,,Amb,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_000,AF2,0.665,0.6206,0.6626,0.6117,0.0444,0.0509,2,2,0,1.0,Amb,-0.1307,F2,0.1751,,,,,,,,ShallowMsa_000,0.500861386452197,-0.08957018453761144,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_001,AF2,0.7995,0.5987,0.6555,0.4695,0.2008,0.1861,2,2,0,1.0,F1,0.0257,Amb,0.1751,,,,,,,,ShallowMsa_001,0.4489349125138959,0.06620869789294345,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_002,AF2,0.8143,0.6291,0.7836,0.6192,0.1852,0.1643,2,2,0,1.0,F1,0.0101,Amb,0.1751,,,,,,,,ShallowMsa_002,0.4475966411174229,0.050592690184081426,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_003,AF2,0.7486,0.568,0.7444,0.5657,0.1806,0.1787,2,2,0,1.0,F1,0.0055,Amb,0.1751,,,,,,,,ShallowMsa_003,0.451476143401291,0.046039094779781034,Amb,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_004,AF2,0.8068,0.6459,0.7926,0.6401,0.1609,0.1525,2,2,0,1.0,F1,-0.0142,Amb,0.1751,,,,,,,,ShallowMsa_004,0.554316207267439,0.027569214325083125,Amb,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_005,AF2,0.8014,0.5667,0.7711,0.555,0.2348,0.2161,2,2,0,1.0,F1,0.0597,F1,0.1751,,,,,,,,ShallowMsa_005,0.5148447672509824,0.10099707741637157,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_006,AF2,0.7942,0.5937,0.772,0.5855,0.2004,0.1866,2,2,0,1.0,F1,0.0253,Amb,0.1751,,,,,,,,ShallowMsa_006,0.5593561097285272,0.06712949902630493,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_007,AF2,0.8459,0.6039,0.8095,0.6002,0.242,0.2093,2,2,0,1.0,F1,0.0669,F1,0.1751,,,,,,,,ShallowMsa_007,0.4222644168224166,0.1070896792459336,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_008,AF2,0.6142,0.6049,0.54,0.4884,0.0094,0.0517,2,2,0,1.0,Amb,-0.1657,F2,0.1751,,,,,,,,ShallowMsa_008,0.4283378388971468,-0.12543767362686586,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_009,AF2,0.425,0.361,0.3961,0.3363,0.0641,0.0598,2,2,0,1.0,F1,-0.111,F2,0.1751,,,,,,,,ShallowMsa_009,0.354301151843321,-0.0716232621065936,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_010,AF2,0.8373,0.6027,0.8223,0.6006,0.2346,0.2217,2,2,0,1.0,F1,0.0595,F1,0.1751,,,,,,,,ShallowMsa_010,0.4521346206019304,0.10004697114278774,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_011,AF2,0.7499,0.8509,0.7441,0.7518,-0.101,-0.0077,2,1,1,0.5,F2,-0.2761,F2,0.1751,,,,,,,,ShallowMsa_011,0.5791944597334333,-0.23403320491250884,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_012,AF2,0.695,0.6882,0.682,0.6614,0.0068,0.0206,2,2,0,1.0,Amb,-0.1683,F2,0.1751,,,,,,,,ShallowMsa_012,0.4888686013362345,-0.12731363601769757,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_013,AF2,0.5198,0.3278,0.504,0.3148,0.1919,0.1892,2,2,0,1.0,F1,0.0168,Amb,0.1751,,,,,,,,ShallowMsa_013,0.471925631165608,0.0575837009541125,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_014,AF2,0.8006,0.68,0.7815,0.6403,0.1206,0.1413,2,2,0,1.0,F1,-0.0545,F2,0.1751,,,,,,,,ShallowMsa_014,0.3773766703027578,-0.014847244714073525,Amb,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_015,AF2,0.7883,0.6132,0.6206,0.5164,0.1751,0.1042,2,2,0,1.0,F1,0.0,Amb,0.1751,,,,,,,,ShallowMsa_015,0.4503922859308739,0.04052613023844803,Amb,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_016,AF2,0.7733,0.6895,0.7505,0.677,0.0837,0.0735,2,2,0,1.0,F1,-0.0914,F2,0.1751,,,,,,,,ShallowMsa_016,0.4406680008440675,-0.050990186619979234,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_017,AF2,0.7692,0.5233,0.7494,0.5206,0.2459,0.2289,2,2,0,1.0,F1,0.0708,F1,0.1751,,,,,,,,ShallowMsa_017,0.4914702955620911,0.1118174841002585,F1,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,ShallowMsa_018,AF2,0.565,0.4905,0.5374,0.4601,0.0745,0.0773,2,2,0,1.0,F1,-0.1006,F2,0.1751,,,,,,,,ShallowMsa_018,0.3073517289589424,-0.06178484677077561,F2,-0.01196148173248085,-0.03513877113783559
4q79F_4uv2D,DeepMsa,AF3,0.8034,0.9356,0.7887,0.8288,-0.1323,-0.0401,2,1,1,0.5,F2,-0.1323,F2,0.2035,,,,,,,,DeepMsa,,,Amb,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_000,AF3,0.7439,0.7077,0.7398,0.6934,0.0362,0.0464,2,2,0,1.0,Amb,-0.1673,F2,0.2035,,,,,,,,ShallowMsa_000,0.500861386452197,-0.11668279998410964,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_001,AF3,0.8538,0.6067,0.7326,0.4881,0.2471,0.2446,2,2,0,1.0,F1,0.0436,Amb,0.2035,,,,,,,,ShallowMsa_001,0.4489349125138959,0.09176216689257843,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_002,AF3,0.8308,0.7206,0.7937,0.6725,0.1101,0.1212,2,2,0,1.0,F1,-0.0934,F2,0.2035,,,,,,,,ShallowMsa_002,0.4475966411174229,-0.045301105275877024,Amb,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_003,AF3,0.8313,0.6222,0.7959,0.62,0.209,0.1759,2,2,0,1.0,F1,0.0055,Amb,0.2035,,,,,,,,ShallowMsa_003,0.451476143401291,0.0537823138143577,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_004,AF3,0.9297,0.627,0.8943,0.6259,0.3027,0.2683,2,2,0,1.0,F1,0.0992,F1,0.2035,,,,,,,,ShallowMsa_004,0.554316207267439,0.1523444918912843,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_005,AF3,0.9021,0.6045,0.8763,0.6034,0.2975,0.2729,2,2,0,1.0,F1,0.094,F1,0.2035,,,,,,,,ShallowMsa_005,0.5148447672509824,0.14527832064344717,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_006,AF3,0.8683,0.5908,0.8555,0.5893,0.2775,0.2662,2,2,0,1.0,F1,0.074,F1,0.2035,,,,,,,,ShallowMsa_006,0.5593561097285272,0.127382773571934,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_007,AF3,0.9207,0.6177,0.8888,0.6164,0.303,0.2725,2,2,0,1.0,F1,0.0995,F1,0.2035,,,,,,,,ShallowMsa_007,0.4222644168224166,0.14640121182723875,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_008,AF3,0.7061,0.5026,0.6247,0.4281,0.2035,0.1966,2,2,0,1.0,F1,0.0,Amb,0.2035,,,,,,,,ShallowMsa_008,0.4283378388971468,0.04718835730881012,Amb,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_009,AF3,0.4013,0.3545,0.3856,0.3326,0.0468,0.053,2,2,0,1.0,Amb,-0.1567,F2,0.2035,,,,,,,,ShallowMsa_009,0.354301151843321,-0.11301202516032097,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_010,AF3,0.8896,0.6027,0.8666,0.6005,0.2869,0.2661,2,2,0,1.0,F1,0.0834,F1,0.2035,,,,,,,,ShallowMsa_010,0.4521346206019304,0.13171344597519796,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_011,AF3,0.7756,0.9215,0.7724,0.8268,-0.146,-0.0545,2,1,1,0.5,F2,-0.3495,F2,0.2035,,,,,,,,ShallowMsa_011,0.5791944597334333,-0.2951792885578426,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_012,AF3,0.6253,0.6329,0.6237,0.6288,-0.0076,-0.0051,2,0,2,0.0,Amb,-0.2111,F2,0.2035,,,,,,,,ShallowMsa_012,0.4888686013362345,-0.1610498071861668,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_013,AF3,0.5275,0.413,0.4766,0.3725,0.1145,0.1041,2,2,0,1.0,F1,-0.089,F2,0.2035,,,,,,,,ShallowMsa_013,0.471925631165608,-0.039750854317262156,Amb,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_014,AF3,0.888,0.6379,0.8426,0.6204,0.25,0.2222,2,2,0,1.0,F1,0.0465,Amb,0.2035,,,,,,,,ShallowMsa_014,0.3773766703027578,0.09127896288217208,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_015,AF3,0.856,0.6415,0.6498,0.5576,0.2144,0.0922,2,1,1,0.5,F1,0.0109,Amb,0.2035,,,,,,,,ShallowMsa_015,0.4503922859308739,0.05913107008858528,F1,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_016,AF3,0.7317,0.7059,0.7176,0.6902,0.0258,0.0274,2,2,0,1.0,Amb,-0.1777,F2,0.2035,,,,,,,,ShallowMsa_016,0.4406680008440675,-0.12992868464109275,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_017,AF3,0.7755,0.6737,0.7282,0.6247,0.1018,0.1035,2,2,0,1.0,F1,-0.1017,F2,0.2035,,,,,,,,ShallowMsa_017,0.4914702955620911,-0.051526801616622514,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_018,AF3,0.5498,0.4817,0.5315,0.4577,0.0682,0.0738,2,2,0,1.0,F1,-0.1353,F2,0.2035,,,,,,,,ShallowMsa_018,0.3073517289589424,-0.0938317481563111,F2,-0.04727902622906745,-0.02693696138868985
4q79F_4uv2D,ShallowMsa_000,ESM,0.7872,0.8471,0.6065,0.5783,-0.0599,0.0282,20,14,6,0.7,Amb,-0.0773,F2,0.0174,,,,,,,,ShallowMsa_000,0.500861386452197,-0.060148770852003694,F2,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_001,ESM,0.7894,0.7859,0.5499,0.5039,0.0034,0.046,20,16,4,0.8,Amb,-0.014,Amb,0.0174,,,,,,,,ShallowMsa_001,0.4489349125138959,-0.018202209573538033,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_002,ESM,0.7699,0.8011,0.5325,0.4864,-0.0312,0.0461,20,16,4,0.8,Amb,-0.0486,Amb,0.0174,,,,,,,,ShallowMsa_002,0.4475966411174229,-0.05335253957074373,F2,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_003,ESM,0.7707,0.7399,0.5069,0.452,0.0308,0.0549,20,20,0,1.0,F1,0.0134,Amb,0.0174,,,,,,,,ShallowMsa_003,0.451476143401291,0.01024280684902396,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_004,ESM,0.8279,0.8105,0.5795,0.5369,0.0174,0.0427,20,17,3,0.85,Amb,0.0,Amb,0.0174,,,,,,,,ShallowMsa_004,0.554316207267439,0.03913316156276275,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_005,ESM,0.784,0.7874,0.6719,0.6025,-0.0035,0.0694,20,16,4,0.8,F1,-0.0209,Amb,0.0174,,,,,,,,ShallowMsa_005,0.5148447672509824,0.002001538043638427,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_006,ESM,0.7792,0.817,0.5873,0.563,-0.0378,0.0242,20,12,8,0.6,Amb,-0.0552,F2,0.0174,,,,,,,,ShallowMsa_006,0.5593561097285272,-0.013994307024970926,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_007,ESM,0.8067,0.8227,0.6151,0.5663,-0.016,0.0488,20,16,4,0.8,Amb,-0.0334,Amb,0.0174,,,,,,,,ShallowMsa_007,0.4222644168224166,-0.048569771054751534,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_008,ESM,0.8036,0.7031,0.5596,0.4983,0.1005,0.0613,20,18,2,0.9,F1,0.0831,F1,0.0174,,,,,,,,ShallowMsa_008,0.4283378388971468,0.07042776895262239,F1,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_009,ESM,0.6936,0.5772,0.4827,0.4092,0.1164,0.0735,20,15,5,0.75,F1,0.099,F1,0.0174,,,,,,,,ShallowMsa_009,0.354301151843321,0.05588206871062737,F1,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_010,ESM,0.7742,0.7252,0.5304,0.4716,0.0489,0.0588,20,20,0,1.0,F1,0.0315,Amb,0.0174,,,,,,,,ShallowMsa_010,0.4521346206019304,0.028613588812191476,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_011,ESM,0.7825,0.7529,0.5705,0.51,0.0296,0.0605,20,18,2,0.9,F1,0.0122,Amb,0.0174,,,,,,,,ShallowMsa_011,0.5791944597334333,0.061563708704528666,F1,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_012,ESM,0.7933,0.8118,0.7132,0.7004,-0.0185,0.0128,20,16,4,0.8,Amb,-0.0359,Amb,0.0174,,,,,,,,ShallowMsa_012,0.4888686013362345,-0.02368049801642695,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_013,ESM,0.7742,0.7535,0.4502,0.4106,0.0207,0.0396,20,16,4,0.8,Amb,0.0033,Amb,0.0174,,,,,,,,ShallowMsa_013,0.471925631165608,0.00855213740324096,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_014,ESM,0.8002,0.7539,0.5282,0.4593,0.0463,0.0689,20,17,3,0.85,F1,0.0289,Amb,0.0174,,,,,,,,ShallowMsa_014,0.3773766703027578,-0.004728712553344238,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_015,ESM,0.8039,0.7847,0.6807,0.6411,0.0193,0.0396,20,16,4,0.8,Amb,0.0019,Amb,0.0174,,,,,,,,ShallowMsa_015,0.4503922859308739,-0.0017029019064930945,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_016,ESM,0.7788,0.8258,0.6056,0.5724,-0.047,0.0332,20,14,6,0.7,Amb,-0.0644,F2,0.0174,,,,,,,,ShallowMsa_016,0.4406680008440675,-0.07200176626147657,F2,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_017,ESM,0.7951,0.7894,0.6809,0.6294,0.0057,0.0515,20,17,3,0.85,F1,-0.0117,Amb,0.0174,,,,,,,,ShallowMsa_017,0.4914702955620911,0.001589382412773942,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,ShallowMsa_018,ESM,0.6795,0.5813,0.5462,0.4545,0.0982,0.0918,20,20,0,1.0,F1,0.0808,F1,0.0174,,,,,,,,ShallowMsa_018,0.3073517289589424,0.018375315362341396,Amb,-0.41122450846376374,0.18881524830428764
4q79F_4uv2D,DeepMsa,MSAT,0.317,0.0945,0.317,0.0945,0.2225,0.2225,1,1,0,1.0,F1,0.2225,F1,-0.024,0.317,0.0945,t_recall,,,,,DeepMsa,,,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_000,MSAT,0.0,0.0178,0.0,0.0178,-0.0178,-0.0178,1,0,1,0.0,Amb,0.0062,Amb,-0.024,0.0,0.0178,t_recall,,,,,ShallowMsa_000,0.500861386452197,-0.013694295785910107,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_001,MSAT,0.03,0.054,0.03,0.054,-0.024,-0.024,1,0,1,0.0,Amb,0.0,Amb,-0.024,0.03,0.054,t_recall,,,,,ShallowMsa_001,0.4489349125138959,-0.005738474965478094,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_002,MSAT,0.023,0.0569,0.023,0.0569,-0.0339,-0.0339,1,0,1,0.0,Amb,-0.0099,Amb,-0.024,0.023,0.0569,t_recall,,,,,ShallowMsa_002,0.4475966411174229,-0.015273645069265799,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_003,MSAT,0.0033,0.0107,0.0033,0.0107,-0.0074,-0.0074,1,0,1,0.0,Amb,0.0166,Amb,-0.024,0.0033,0.0107,t_recall,,,,,ShallowMsa_003,0.451476143401291,0.010168752997890728,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_004,MSAT,0.0,0.0605,0.0,0.0605,-0.0605,-0.0605,1,0,1,0.0,F2,-0.0365,Amb,-0.024,0.0,0.0605,t_recall,,,,,ShallowMsa_004,0.554316207267439,-0.0709667635091753,F2,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_005,MSAT,0.0066,0.0285,0.0066,0.0285,-0.0219,-0.0219,1,0,1,0.0,Amb,0.0021,Amb,-0.024,0.0066,0.0285,t_recall,,,,,ShallowMsa_005,0.5148447672509824,-0.021606344208198017,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_006,MSAT,0.0067,0.0396,0.0067,0.0396,-0.0329,-0.0329,1,0,1,0.0,Amb,-0.0089,Amb,-0.024,0.0067,0.0396,t_recall,,,,,ShallowMsa_006,0.5593561097285272,-0.04474070536928292,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_007,MSAT,0.0197,0.0391,0.0197,0.0391,-0.0194,-0.0194,1,0,1,0.0,Amb,0.0046,Amb,-0.024,0.0197,0.0391,t_recall,,,,,ShallowMsa_007,0.4222644168224166,0.006132243216720838,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_008,MSAT,0.0133,0.0432,0.0133,0.0432,-0.0299,-0.0299,1,0,1,0.0,Amb,-0.0059,Amb,-0.024,0.0133,0.0432,t_recall,,,,,ShallowMsa_008,0.4283378388971468,-0.0060234493064975055,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_009,MSAT,0.0586,0.0909,0.0586,0.0909,-0.0323,-0.0323,1,0,1,0.0,Amb,-0.0083,Amb,-0.024,0.0586,0.0909,t_recall,,,,,ShallowMsa_009,0.354301151843321,0.011759898349991667,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_010,MSAT,0.0033,0.0356,0.0033,0.0356,-0.0323,-0.0323,1,0,1,0.0,Amb,-0.0083,Amb,-0.024,0.0033,0.0356,t_recall,,,,,ShallowMsa_010,0.4521346206019304,-0.014910756307471807,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_011,MSAT,0.2104,0.0367,0.2104,0.0367,0.1737,0.1737,1,1,0,1.0,F1,0.1977,F1,-0.024,0.2104,0.0367,t_recall,,,,,ShallowMsa_011,0.5791944597334333,0.1564511067307232,F1,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_012,MSAT,0.0,0.0036,0.0,0.0036,-0.0036,-0.0036,1,0,1,0.0,Amb,0.0204,Amb,-0.024,0.0,0.0036,t_recall,,,,,ShallowMsa_012,0.4888686013362345,0.0037750907979204745,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_013,MSAT,0.0088,0.0172,0.0088,0.0172,-0.0084,-0.0084,1,0,1,0.0,Amb,0.0156,Amb,-0.024,0.0088,0.0172,t_recall,,,,,ShallowMsa_013,0.471925631165608,0.0035939611295800304,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_014,MSAT,0.0329,0.0641,0.0329,0.0641,-0.0312,-0.0312,1,0,1,0.0,Amb,-0.0072,Amb,-0.024,0.0329,0.0641,t_recall,,,,,ShallowMsa_014,0.3773766703027578,0.0065692169330619065,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_015,MSAT,0.0132,0.0285,0.0132,0.0285,-0.0153,-0.0153,1,0,1,0.0,Amb,0.0087,Amb,-0.024,0.0132,0.0285,t_recall,,,,,ShallowMsa_015,0.4503922859308739,0.002564226404468309,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_016,MSAT,0.0,0.0463,0.0,0.0463,-0.0463,-0.0463,1,0,1,0.0,Amb,-0.0223,Amb,-0.024,0.0,0.0463,t_recall,,,,,ShallowMsa_016,0.4406680008440675,-0.025784809128751376,Amb,0.272612787790134,-0.11664692307125497
4q79F_4uv2D,ShallowMsa_017,MSAT,0.0033,0.0216,0.0033,0.0216,-0.0183,-0.0183,1,0,1,0.0,Amb,0.0057,Amb,-0.024,0.0033,0.0216,t_recall,,,,,ShallowMsa_017,0.4914702955620911,-0.01163416431796779,Amb,0.272612787790134,-0.11664692307125497
