pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean
1qlnA_1h38D,ShallowMsa_000,S4PRED,0.8809253570438049,0.9125419183513356,0.8809253570438049,0.9125419183513356,-0.031616561307530655,-0.031616561307530655,10,0,0,,F2,-0.0015071626279226646,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_001,S4PRED,0.9078687085217796,0.9352535746095164,0.9078687085217796,0.9352535746095164,-0.027384866087736826,-0.027384866087736826,10,0,0,,F2,0.002724532591871165,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_002,S4PRED,0.8479617656425129,0.8820904628306044,0.8479617656425129,0.8820904628306044,-0.03412869718809153,-0.03412869718809153,10,0,0,,F2,-0.0040192985084835375,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_003,S4PRED,0.8749922209085246,0.9072878853158769,0.8749922209085246,0.9072878853158769,-0.03229566440735232,-0.03229566440735232,10,0,0,,F2,-0.00218626572774433,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_004,S4PRED,0.8958195510801024,0.9248677222651509,0.8958195510801024,0.9248677222651509,-0.029048171185048544,-0.029048171185048544,10,0,0,,F2,0.0010612274945594469,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_005,S4PRED,0.8555262342815726,0.8892883285492648,0.8555262342815726,0.8892883285492648,-0.033762094267692166,-0.033762094267692166,10,0,0,,F2,-0.003652695588084176,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_006,S4PRED,0.9083967350636583,0.9335547649022015,0.9083967350636583,0.9335547649022015,-0.025158029838543206,-0.025158029838543206,10,0,0,,F2,0.004951368841064785,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_007,S4PRED,0.9090741468736823,0.9339494383320024,0.9090741468736823,0.9339494383320024,-0.024875291458320126,-0.024875291458320126,10,0,0,,F2,0.005234107221287865,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_008,S4PRED,0.8372077801492843,0.8717362665800688,0.8372077801492843,0.8717362665800688,-0.03452848643078443,-0.03452848643078443,10,0,0,,F2,-0.004419087751176443,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_009,S4PRED,0.9513858511379376,0.958382620214893,0.9513858511379376,0.958382620214893,-0.006996769076955345,-0.006996769076955345,10,0,0,,F2,0.023112629602652646,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_010,S4PRED,0.815677366857273,0.8507263608410972,0.815677366857273,0.8507263608410972,-0.03504899398382422,-0.03504899398382422,10,0,0,,F2,-0.004939595304216227,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_011,S4PRED,0.8217808630586109,0.8567107897993371,0.8217808630586109,0.8567107897993371,-0.03492992674072626,-0.03492992674072626,10,0,0,,F2,-0.004820528061118268,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_012,S4PRED,0.9252268943753567,0.9388012158188839,0.9252268943753567,0.9388012158188839,-0.013574321443527215,-0.013574321443527215,10,0,0,,F2,0.016535077236080775,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_013,S4PRED,0.8925776637465899,0.9223229309424833,0.8925776637465899,0.9223229309424833,-0.029745267195893432,-0.029745267195893432,10,0,0,,F2,0.00036413148371455817,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_014,S4PRED,0.8056327179264184,0.8408418456830999,0.8056327179264184,0.8408418456830999,-0.0352091277566815,-0.0352091277566815,10,0,0,,F2,-0.0050997290770735115,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_015,S4PRED,0.9027073001713259,0.9299052301048605,0.9027073001713259,0.9299052301048605,-0.027197929933534537,-0.027197929933534537,10,0,0,,F2,0.0029114687460734534,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_016,S4PRED,0.8228833563125229,0.8577897119394811,0.8228833563125229,0.8577897119394811,-0.03490635562695821,-0.03490635562695821,10,0,0,,F2,-0.004796956947350217,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_017,S4PRED,0.9130429733893517,0.9360490673582812,0.9130429733893517,0.9360490673582812,-0.023006093968929497,-0.023006093968929497,10,0,0,,F2,0.007103304710678493,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_018,S4PRED,0.9061535818528693,0.9321830193454956,0.9061535818528693,0.9321830193454956,-0.026029437492626317,-0.026029437492626317,10,0,0,,F2,0.004079961186981673,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_019,S4PRED,0.9407853164527874,0.9568454498357636,0.9407853164527874,0.9568454498357636,-0.016060133382976183,-0.016060133382976183,10,0,0,,F2,0.014049265296631808,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_020,S4PRED,0.9148500916299137,0.9368650330579628,0.9148500916299137,0.9368650330579628,-0.02201494142804905,-0.02201494142804905,10,0,0,,F2,0.00809445725155894,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_021,S4PRED,0.8461475110465524,0.8803525723571252,0.8461475110465524,0.8803525723571252,-0.03420506131057277,-0.03420506131057277,10,0,0,,F2,-0.00409566263096478,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_022,S4PRED,0.9162473596178852,0.9448477888712932,0.9162473596178852,0.9448477888712932,-0.028600429253408,-0.028600429253408,10,0,0,,F2,0.0015089694261999909,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_023,S4PRED,0.8949554190188919,0.9241988073415653,0.8949554190188919,0.9241988073415653,-0.02924338832267348,-0.02924338832267348,10,0,0,,F2,0.0008660103569345101,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_024,S4PRED,0.8922763386853457,0.9220817335664907,0.8922763386853457,0.9220817335664907,-0.029805394881144975,-0.029805394881144975,10,0,0,,F2,0.00030400379846301506,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_025,S4PRED,0.8935501525286035,0.9230961645005792,0.8935501525286035,0.9230961645005792,-0.029546011971975705,-0.029546011971975705,10,0,0,,F2,0.0005633867076322852,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_026,S4PRED,0.8860614092704903,0.9188412689255454,0.8860614092704903,0.9188412689255454,-0.032779859655055144,-0.032779859655055144,10,0,0,,F2,-0.002670460975447153,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_027,S4PRED,0.9099922263494418,0.9344685892552637,0.9099922263494418,0.9344685892552637,-0.02447636290582189,-0.02447636290582189,10,0,0,,F2,0.005633035773786099,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_028,S4PRED,0.9013128183276633,0.9289327418720559,0.9013128183276633,0.9289327418720559,-0.027619923544392577,-0.027619923544392577,10,0,0,,F2,0.002489475135215413,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_029,S4PRED,0.9369769460275634,0.9296047863784921,0.9369769460275634,0.9296047863784921,0.0073721596490713415,0.0073721596490713415,10,0,0,,F1,0.03748155832867933,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_030,S4PRED,0.9133185008093443,0.9399275260760525,0.9133185008093443,0.9399275260760525,-0.026609025266708164,-0.026609025266708164,10,0,0,,F2,0.0035003734128998265,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_031,S4PRED,0.8711725237197757,0.9038354668438658,0.8711725237197757,0.9038354668438658,-0.03266294312409013,-0.03266294312409013,10,0,0,,F2,-0.0025535444444821365,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_032,S4PRED,0.8516863412145033,0.8856448987168442,0.8516863412145033,0.8856448987168442,-0.03395855750234089,-0.03395855750234089,10,0,0,,F2,-0.003849158822732901,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_033,S4PRED,0.9028451332806053,0.9310375288536297,0.9028451332806053,0.9310375288536297,-0.02819239557302433,-0.02819239557302433,10,0,0,,F2,0.001917003106583659,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_034,S4PRED,0.844652421808141,0.8789174610485775,0.844652421808141,0.8789174610485775,-0.034265039240436446,-0.034265039240436446,10,0,0,,F2,-0.004155640560828455,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_035,S4PRED,0.9055430980127084,0.9317936876791135,0.9055430980127084,0.9317936876791135,-0.026250589666405144,-0.026250589666405144,10,0,0,,F2,0.0038588090132028463,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_036,S4PRED,0.8852887899373816,0.9163018214282896,0.8852887899373816,0.9163018214282896,-0.03101303149090806,-0.03101303149090806,10,0,0,,F2,-0.0009036328113000702,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_037,S4PRED,0.889077404543507,0.919477531561455,0.889077404543507,0.919477531561455,-0.03040012701794792,-0.03040012701794792,10,0,0,,F2,-0.0002907283383399295,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_038,S4PRED,0.9345052879584195,0.933470587014176,0.9345052879584195,0.933470587014176,0.0010347009442435162,0.0010347009442435162,10,0,0,,F1,0.031144099623851507,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_039,S4PRED,0.8549365989288706,0.8887303707894708,0.8549365989288706,0.8887303707894708,-0.033793771860600175,-0.033793771860600175,10,0,0,,F2,-0.0036843731809921842,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_040,S4PRED,0.8030333508508104,0.8382778380873954,0.8030333508508104,0.8382778380873954,-0.03524448723658502,-0.03524448723658502,10,0,0,,F2,-0.00513508855697703,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_041,S4PRED,0.8392665205714345,0.8737275797893067,0.8392665205714345,0.8737275797893067,-0.034461059217872236,-0.034461059217872236,10,0,0,,F2,-0.004351660538264246,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_042,S4PRED,0.8828151901731252,0.914182517821061,0.8828151901731252,0.914182517821061,-0.031367327647935817,-0.031367327647935817,10,0,0,,F2,-0.001257928968327826,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_043,S4PRED,0.8836347368132319,0.9154862017139388,0.8836347368132319,0.9154862017139388,-0.031851464900706894,-0.031851464900706894,10,0,0,,F2,-0.0017420662210989035,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_044,S4PRED,0.9242017698042476,0.9467415149430811,0.9242017698042476,0.9467415149430811,-0.0225397451388335,-0.0225397451388335,10,0,0,,F2,0.00756965354077449,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_045,S4PRED,0.8664468142242036,0.8998123824054028,0.8664468142242036,0.8998123824054028,-0.03336556818119929,-0.03336556818119929,10,0,0,,F2,-0.0032561695015912995,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_046,S4PRED,0.8735891626523562,0.9060254403905929,0.8735891626523562,0.9060254403905929,-0.03243627773823665,-0.03243627773823665,10,0,0,,F2,-0.0023268790586286614,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_047,S4PRED,0.8786229569440807,0.9105205062901242,0.8786229569440807,0.9105205062901242,-0.0318975493460435,-0.0318975493460435,10,0,0,,F2,-0.0017881506664355062,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_048,S4PRED,0.8789173971442608,0.9107803200152268,0.8789173971442608,0.9107803200152268,-0.03186292287096604,-0.03186292287096604,10,0,0,,F2,-0.0017535241913580468,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_049,S4PRED,0.8608838273639736,0.894329945377354,0.8608838273639736,0.894329945377354,-0.03344611801338038,-0.03344611801338038,10,0,0,,F2,-0.0033367193337723866,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_050,S4PRED,0.8823405096354788,0.9143179017218056,0.8823405096354788,0.9143179017218056,-0.03197739208632677,-0.03197739208632677,10,0,0,,F2,-0.001867993406718782,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_051,S4PRED,0.9280170632390058,0.9378306851555647,0.9280170632390058,0.9378306851555647,-0.009813621916558879,-0.009813621916558879,10,0,0,,F2,0.02029577676304911,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_052,S4PRED,0.906574219207176,0.9324474438131906,0.906574219207176,0.9324474438131906,-0.0258732246060146,-0.0258732246060146,10,0,0,,F2,0.004236174073593391,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_053,S4PRED,0.856886889053533,0.8905736561306214,0.856886889053533,0.8905736561306214,-0.0336867670770884,-0.0336867670770884,10,0,0,,F2,-0.003577368397480407,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_054,S4PRED,0.9233541988486633,0.9439789896463403,0.9233541988486633,0.9439789896463403,-0.020624790797676984,-0.020624790797676984,10,0,0,,F2,0.009484607881931006,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_055,S4PRED,0.8407276948121003,0.8751384910003936,0.8407276948121003,0.8751384910003936,-0.03441079618829335,-0.03441079618829335,10,0,0,,F2,-0.004301397508685356,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_056,S4PRED,0.8776870175334153,0.9096922089524981,0.8776870175334153,0.9096922089524981,-0.03200519141908287,-0.03200519141908287,10,0,0,,F2,-0.0018957927394748775,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_057,S4PRED,0.854228537871881,0.888059603328799,0.854228537871881,0.888059603328799,-0.03383106545691794,-0.03383106545691794,10,0,0,,F2,-0.003721666777309951,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_058,S4PRED,0.9253512999149314,0.9387799202206563,0.9253512999149314,0.9387799202206563,-0.013428620305724892,-0.013428620305724892,10,0,0,,F2,0.0166807783738831,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_059,S4PRED,0.8819130914993114,0.9134015869524337,0.8819130914993114,0.9134015869524337,-0.03148849545312227,-0.03148849545312227,10,0,0,,F2,-0.0013790967735142767,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_060,S4PRED,0.926329286863927,0.938550473035027,0.926329286863927,0.938550473035027,-0.012221186171100018,-0.012221186171100018,10,0,0,,F2,0.017888212508507972,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_061,S4PRED,0.9626284242258523,0.952507594070131,0.9626284242258523,0.952507594070131,0.010120830155721294,0.010120830155721294,10,0,0,,F1,0.040230228835329285,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_062,S4PRED,0.9462281370778848,0.9577221460789376,0.9462281370778848,0.9577221460789376,-0.011494009001052796,-0.011494009001052796,10,0,0,,F2,0.018615389678555194,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_063,S4PRED,0.8841213773551578,0.9153057850398613,0.8841213773551578,0.9153057850398613,-0.03118440768470343,-0.03118440768470343,10,0,0,,F2,-0.0010750090050954397,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_064,S4PRED,0.923408915918831,0.9389429379055979,0.923408915918831,0.9389429379055979,-0.0155340219867669,-0.0155340219867669,10,0,0,,F2,0.014575376692841091,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_065,S4PRED,0.8909534464634542,0.9210141871644695,0.8909534464634542,0.9210141871644695,-0.030060740701015276,-0.030060740701015276,10,0,0,,F2,4.865797859271437e-05,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_066,S4PRED,0.8077669938548935,0.8429453552503156,0.8077669938548935,0.8429453552503156,-0.035178361395422075,-0.035178361395422075,10,0,0,,F2,-0.005068962715814085,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_067,S4PRED,0.8490213081419208,0.8832955131428307,0.8490213081419208,0.8832955131428307,-0.03427420500090994,-0.03427420500090994,10,0,0,,F2,-0.00416480632130195,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_068,S4PRED,0.8970378485476801,0.9257982356187252,0.8970378485476801,0.9257982356187252,-0.028760387071045113,-0.028760387071045113,10,0,0,,F2,0.0013490116085628778,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_069,S4PRED,0.9348789592800059,0.9481099810571011,0.9348789592800059,0.9481099810571011,-0.013231021777095231,-0.013231021777095231,10,0,0,,F2,0.01687837690251276,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_070,S4PRED,0.8788608738991892,0.9107304727846894,0.8788608738991892,0.9107304727846894,-0.03186959888550023,-0.03186959888550023,10,0,0,,F2,-0.0017602002058922372,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_071,S4PRED,0.8710122504771292,0.9036895697055668,0.8710122504771292,0.9036895697055668,-0.03267731922843764,-0.03267731922843764,10,0,0,,F2,-0.0025679205488296497,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_072,S4PRED,0.8416369563188703,0.876015415615586,0.8416369563188703,0.876015415615586,-0.03437845929671579,-0.03437845929671579,10,0,0,,F2,-0.0042690606171078005,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_073,S4PRED,0.9162932560227832,0.9374415770956669,0.9162932560227832,0.9374415770956669,-0.02114832107288367,-0.02114832107288367,10,0,0,,F2,0.008961077606724321,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_074,S4PRED,0.9148041219631808,0.9368455220099554,0.9148041219631808,0.9368455220099554,-0.022041400046774573,-0.022041400046774573,10,0,0,,F2,0.008067998632833417,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_075,S4PRED,0.881443944582845,0.912993855354193,0.881443944582845,0.912993855354193,-0.031549910771347944,-0.031549910771347944,10,0,0,,F2,-0.0014405120917399539,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_076,S4PRED,0.850048033026121,0.8840837466418972,0.850048033026121,0.8840837466418972,-0.034035713615776175,-0.034035713615776175,10,0,0,,F2,-0.003926314936168185,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_077,S4PRED,0.9311028772098502,0.9461568310704912,0.9311028772098502,0.9461568310704912,-0.015053953860641012,-0.015053953860641012,10,0,0,,F2,0.015055444818966979,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_078,S4PRED,0.8888910923461806,0.9205884169795692,0.8888910923461806,0.9205884169795692,-0.03169732463338859,-0.03169732463338859,10,0,0,,F2,-0.0015879259537806,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_079,S4PRED,0.8983578561723151,0.9279790063747088,0.8983578561723151,0.9279790063747088,-0.029621150202393642,-0.029621150202393642,10,0,0,,F2,0.00048824847721434805,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_080,S4PRED,0.9105704654917929,0.9389434627753834,0.9105704654917929,0.9389434627753834,-0.02837299728359055,-0.02837299728359055,10,0,0,,F2,0.0017364013960174396,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_081,S4PRED,0.9118093023393963,0.9377303647112418,0.9118093023393963,0.9377303647112418,-0.02592106237184555,-0.02592106237184555,10,0,0,,F2,0.004188336307762441,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_082,S4PRED,0.871104062670776,0.9037731562232303,0.871104062670776,0.9037731562232303,-0.03266909355245429,-0.03266909355245429,10,0,0,,F2,-0.0025596948728462965,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_083,S4PRED,0.8869068631220267,0.9176692215170755,0.8869068631220267,0.9176692215170755,-0.030762358395048817,-0.030762358395048817,10,0,0,,F2,-0.0006529597154408262,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_084,S4PRED,0.8423221765334457,0.8766757112845421,0.8423221765334457,0.8766757112845421,-0.03435353475109648,-0.03435353475109648,10,0,0,,F2,-0.004244136071488491,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_085,S4PRED,0.930983523661194,0.9481415953007173,0.930983523661194,0.9481415953007173,-0.01715807163952332,-0.01715807163952332,10,0,0,,F2,0.01295132704008467,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_086,S4PRED,0.9294396293554263,0.955634827436269,0.9294396293554263,0.955634827436269,-0.026195198080842697,-0.026195198080842697,10,0,0,,F2,0.003914200598765294,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_087,S4PRED,0.8307210767985538,0.8654387064709,0.8307210767985538,0.8654387064709,-0.03471762967234626,-0.03471762967234626,10,0,0,,F2,-0.004608230992738271,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_088,S4PRED,0.9274551093316619,0.9491657554267474,0.9274551093316619,0.9491657554267474,-0.02171064609508555,-0.02171064609508555,10,0,0,,F2,0.00839875258452244,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_089,S4PRED,0.9225054676650153,0.9458710814605688,0.9225054676650153,0.9458710814605688,-0.023365613795553464,-0.023365613795553464,10,0,0,,F2,0.006743784884054527,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_090,S4PRED,0.9262134591830433,0.9385838051055626,0.9262134591830433,0.9385838051055626,-0.012370345922519288,-0.012370345922519288,10,0,0,,F2,0.017739052757088702,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_091,S4PRED,0.9329128926842083,0.949893627279398,0.9329128926842083,0.949893627279398,-0.016980734595189673,-0.016980734595189673,10,0,0,,F2,0.013128664084418318,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_092,S4PRED,0.9227688607484165,0.9389272558326153,0.9227688607484165,0.9389272558326153,-0.016158395084198807,-0.016158395084198807,10,0,0,,F2,0.013951003595409184,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_093,S4PRED,0.891314226915994,0.9213066938897361,0.891314226915994,0.9213066938897361,-0.029992466973742027,-0.029992466973742027,10,0,0,,F2,0.00011693170586596358,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_094,S4PRED,0.8656375780981935,0.8987546034413589,0.8656375780981935,0.8987546034413589,-0.03311702534316541,-0.03311702534316541,10,0,0,,F2,-0.0030076266635574167,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_095,S4PRED,0.8904298755215629,0.9205879321797636,0.8904298755215629,0.9205879321797636,-0.030158056658200705,-0.030158056658200705,10,0,0,,F2,-4.865797859271437e-05,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_096,S4PRED,0.8962716580768946,0.9252147882154147,0.8962716580768946,0.9252147882154147,-0.028943130138520123,-0.028943130138520123,10,0,0,,F2,0.001166268541087867,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_097,S4PRED,0.8799601769520224,0.9130153230926866,0.8799601769520224,0.9130153230926866,-0.03305514614066418,-0.03305514614066418,10,0,0,,F2,-0.002945747461056192,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_098,S4PRED,0.8798099483452183,0.9120923219730195,0.8798099483452183,0.9120923219730195,-0.032282373627801175,-0.032282373627801175,10,0,0,,F2,-0.002172974948193185,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,ShallowMsa_099,S4PRED,0.8487234134691832,0.8828188249391236,0.8487234134691832,0.8828188249391236,-0.03409541146994033,-0.03409541146994033,10,0,0,,F2,-0.003986012790332338,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1qlnA_1h38D,DeepMsa,S4PRED,0.8136500257783843,0.8487346539912615,0.8136500257783843,0.8487346539912615,-0.03508462821287717,-0.03508462821287717,10,0,0,,F2,-0.0049752295332691765,Amb,-0.03010939867960799,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_000,S4PRED,0.8667035901189711,0.9117286692632703,0.8667035901189711,0.9117286692632703,-0.04502507914429921,-0.04502507914429921,10,0,0,,F2,0.009921714094416167,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_001,S4PRED,0.9363337409986301,0.9601914933916049,0.9363337409986301,0.9601914933916049,-0.02385775239297483,-0.02385775239297483,10,0,0,,F2,0.031089040845740545,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_002,S4PRED,0.6138181632341704,0.6877507021381402,0.6138181632341704,0.6877507021381402,-0.07393253890396978,-0.07393253890396978,10,0,0,,F2,-0.018985745665254405,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
